date,open,high,close,low,volume,amount
2016-01-07,3481.15,3481.15,3294.384,3284.737,4410264100,47130795628
2016-01-06,3482.406,3543.739,3539.808,3468.467,14596614400,160947198402
2016-01-05,3382.177,3518.217,3478.78,3377.28,16211698400,196017085879
2016-01-04,3725.8559999999998,3726.245,3469.066,3468.949,11537067400,145968206095
2015-12-31,3760.9040000000005,3772.617,3731.005,3727.325,10187355600,145043696235
2015-12-30,3762.914,3765.657,3765.175,3726.278,10562995500,155744099319
2015-12-29,3723.05,3762.052,3761.875,3710.48,10188555500,140405054699
2015-12-28,3847.532,3853.389,3727.632,3727.632,15398844000,210026020459
2015-12-25,3832.085,3848.025,3838.2009999999996,3813.204,11962401300,163314511431
2015-12-24,3858.135,3867.679,3829.402,3787.0840000000003,14718139200,203683545088
2015-12-23,3877.8720000000003,3926.6859999999997,3866.381,3862.965,20701715200,294710771712
2015-12-22,3872.098,3880.468,3876.7329999999997,3841.593,18030366100,243797366698
2015-12-21,3762.097,3877.82,3865.965,3759.989,21743528000,289905278976
2015-12-18,3754.96,3810.218,3767.913,3750.925,17346598400,232281456640
2015-12-17,3712.783,3768.844,3755.888,3709.8509999999997,17792408000,242543820800
2015-12-16,3703.95,3713.09,3685.44,3677.45,11134272000,160118243328
2015-12-15,3707.73,3717.357,3694.389,3679.23,12648171200,186795458560
2015-12-14,3573.884,3712.5029999999997,3711.322,3570.998,15176912000,203291508736
2015-12-11,3605.3720000000003,3630.744,3608.059,3578.1459999999997,11032248000,145248632832
2015-12-10,3634.366,3678.3179999999998,3623.0840000000003,3615.991,12021562400,168622194688
2015-12-09,3613.42,3655.159,3635.938,3611.49,11332542200,154319992100
2015-12-08,3668.8390000000004,3668.8390000000004,3623.02,3619.445,12578108000,163317235712
2015-12-07,3681.5820000000003,3699.337,3687.607,3658.578,11388315200,161220067328
2015-12-04,3719.7340000000004,3726.1240000000003,3677.592,3667.2909999999997,15119952000,196455596032
2015-12-03,3709.547,3758.446,3749.2990000000004,3693.137,19776212800,236698992640
2015-12-02,3587.758,3725.8540000000003,3721.955,3573.403,21353886400,260938694656
2015-12-01,3562.3190000000004,3617.305,3591.696,3536.116,13653656000,176598810624
2015-11-30,3554.89,3587.97,3566.4120000000003,3455.0679999999998,17320116800,220098281472
2015-11-27,3739.0959999999995,3742.742,3556.992,3534.39,20893936000,269758169088
2015-11-26,3795.245,3805.844,3759.429,3756.823,17352547200,239797207040
2015-11-25,3747.759,3781.857,3781.607,3735.716,15194494400,215125049344
2015-11-24,3745.761,3754.1690000000003,3753.889,3702.737,14338328000,192495091712
2015-11-23,3774.4359999999997,3802.8509999999997,3753.335,3743.405,17562681600,234640982016
2015-11-20,3778.884,3793.545,3774.383,3757.026,18695169600,242295095296
2015-11-19,3725.6220000000003,3775.232,3774.969,3714.675,15463198400,204557615104
2015-11-18,3760.4559999999997,3771.847,3715.58,3706.31,18568948800,254137958400
2015-11-17,3790.426,3852.7740000000003,3758.387,3750.157,24853307200,365138608128
2015-11-16,3682.735,3764.409,3764.1259999999997,3680.073,16169089600,227483713536
2015-11-13,3756.204,3793.7129999999997,3746.242,3727.585,20348988800,281961136128
2015-11-12,3841.738,3843.9,3795.324,3771.2740000000003,21753764800,302446804992
2015-11-11,3828.448,3843.112,3833.6459999999997,3781.41,23223430400,307008339968
2015-11-10,3806.6690000000003,3876.49,3833.238,3798.821,28651961600,380910632960
2015-11-09,3796.3790000000004,3891.7729999999997,3840.355,3796.3790000000004,35680483200,463161720832
2015-11-06,3698.342,3801.705,3793.3740000000003,3694.657,29875308800,389779456000
2015-11-05,3630.782,3781.409,3705.97,3627.301,39804656000,495138177024
2015-11-04,3477.159,3628.538,3628.538,3477.159,20542387200,266955882496
2015-11-03,3484.722,3501.704,3465.493,3452.62,10140187200,132231503872
2015-11-02,3489.225,3543.45,3475.962,3474.712,13000256800,167455096832
2015-10-30,3530.223,3574.473,3534.079,3497.5679999999998,13914192000,183317151744
2015-10-29,3539.978,3561.8140000000003,3533.3070000000002,3507.966,12701044800,161051885568
2015-10-28,3575.805,3598.172,3524.92,3517.21,17097710400,213303017472
2015-10-27,3569.449,3601.053,3592.8790000000004,3486.1020000000003,19205614400,239042543616
2015-10-26,3614.702,3620.756,3589.261,3561.192,20424886400,270489763840
2015-10-23,3536.843,3581.836,3571.241,3515.822,19829448000,247059677184
2015-10-22,3453.2009999999996,3530.7659999999996,3524.534,3442.3070000000002,18430558400,223583600640
2015-10-21,3580.8379999999997,3601.243,3473.2540000000004,3417.4120000000003,28207606400,326886981632
2015-10-20,3527.875,3577.798,3577.703,3510.437,17902510400,226525577216
2015-10-19,3548.953,3572.995,3534.1820000000002,3502.505,20760675200,254890983424
2015-10-16,3508.518,3537.539,3534.065,3487.1040000000003,20896470400,252211494912
2015-10-15,3403.389,3486.815,3486.815,3402.316,17115830400,201881878528
2015-10-14,3431.135,3458.702,3406.112,3403.2309999999998,15217393600,174599258112
2015-10-13,3422.4770000000003,3452.045,3445.0429999999997,3413.967,14543379200,174978940928
2015-10-12,3351.139,3486.631,3447.6929999999998,3347.2509999999997,22140046400,263706476544
2015-10-09,3302.36,3352.3790000000004,3340.116,3293.965,12435249600,144731340800
2015-10-08,3324.9809999999998,3337.3309999999997,3296.482,3294.605,13208176800,164120608768
2015-09-30,3195.901,3223.908,3202.948,3186.7670000000003,7855935200,95881601024
2015-09-29,3197.2209999999995,3208.417,3178.8540000000003,3159.042,8715063200,96691511296
2015-09-28,3226.607,3246.554,3242.752,3186.507,7421947200,88007467008
2015-09-25,3272.665,3290.8579999999997,3231.9509999999996,3201.914,12141928000,137602170880
2015-09-24,3278.8959999999997,3300.857,3284.9990000000003,3255.902,10201124000,120820645888
2015-09-23,3290.071,3315.935,3263.028,3253.333,12317144000,136885977088
2015-09-22,3312.366,3371.414,3339.03,3303.184,14622198400,172492865536
2015-09-21,3222.603,3312.55,3308.2470000000003,3211.934,12278867200,145323016192
2015-09-18,3254.4429999999998,3280.877,3251.2729999999997,3227.8340000000003,10690348000,121752535040
2015-09-17,3287.657,3354.905,3236.9990000000003,3236.9990000000003,16940188800,190270177280
2015-09-16,3149.158,3345.9179999999997,3309.248,3131.37,15971000000,168269840384
2015-09-15,3208.744,3240.079,3152.232,3131.98,14355564800,145989206016
2015-09-14,3367.6420000000003,3373.921,3281.132,3187.566,20545724800,226168553472
2015-09-11,3349.877,3383.134,3347.188,3315.478,10854750400,130262409216
2015-09-10,3349.281,3398.316,3357.5609999999997,3337.3109999999997,14488297600,168108277760
2015-09-09,3344.824,3426.651,3399.305,3330.29,22046742400,258815787008
2015-09-08,3221.789,3340.219,3334.0229999999997,3170.8070000000002,15459963200,168294744064
2015-09-07,3347.2929999999997,3422.225,3250.485,3240.243,20422443200,221756784640
2015-09-02,3220.8509999999997,3387.02,3365.8320000000003,3213.637,34778940800,348986376192
2015-09-01,3296.5290000000005,3370.5040000000004,3362.083,3190.578,35245852800,351387844608
2015-08-31,3307.3959999999997,3368.2790000000005,3366.5359999999996,3205.5370000000003,28025040000,306610896896
2015-08-28,3246.236,3353.244,3342.2859999999996,3223.6220000000003,29949843200,318763466752
2015-08-27,3092.812,3206.724,3205.638,3028.3979999999997,26729492800,278769991680
2015-08-26,3062.566,3192.9320000000002,3025.692,2952.008,30827062400,312188239872
2015-08-25,3070.007,3200.1079999999997,3042.927,3019.5559999999996,27608131200,281160318976
2015-08-24,3454.598,3468.1490000000003,3275.534,3266.55,25543665600,273124229120
2015-08-21,3714.289,3757.7790000000005,3589.5359999999996,3578.175,21798640000,267498422272
2015-08-20,3848.403,3880.824,3761.454,3761.454,21216796800,270576697344
2015-08-19,3748.2659999999996,3898.74,3886.136,3668.192,26904982400,340923482112
2015-08-18,4084.3109999999997,4103.054,3825.4120000000003,3816.554,31988105600,424924184576
2015-08-17,4058.113,4081.772,4077.8720000000003,4009.99,25693963200,336830562304
2015-08-14,4097.918,4113.159000000001,4073.54,4056.7270000000003,25339299200,340076822528
2015-08-13,4010.013,4075.7,4075.4629999999997,3967.821,24283697600,319887605760
2015-08-12,4025.6740000000004,4078.03,4016.1259999999997,4015.355,25514619200,339799375872
2015-08-11,4083.5890000000004,4110.133,4066.6690000000003,4042.0040000000004,32203417600,416996556800
2015-08-10,3947.472,4101.731,4084.365,3932.842,30678054400,401702027264
2015-08-07,3866.43,3926.6490000000003,3906.945,3857.908,18334915200,246546120704
2015-08-06,3802.928,3888.6929999999998,3831.8520000000003,3793.237,14727868800,195532357632
2015-08-05,3937.623,3962.277,3866.9,3858.66,20048427200,272693510144
2015-08-04,3827.373,3948.449,3948.155,3801.028,22023656000,288756498432
2015-08-03,3766.072,3829.235,3829.235,3742.578,24580502400,309631287296
2015-07-31,3777.155,3863.6240000000003,3816.699,3757.989,22237676800,299312545792
2015-07-30,3915.78,3968.534,3815.4120000000003,3802.882,27154867200,376351162368
2015-07-29,3839.9590000000003,3934.0029999999997,3930.3790000000004,3769.1890000000003,27697283200,372287864832
2015-07-28,3690.974,3883.446,3811.093,3627.421,38352723200,482654552064
2015-07-27,4097.795999999999,4156.313,3818.7309999999998,3817.1690000000003,36505449600,477952016384
2015-07-24,4255.198,4299.65,4176.279,4154.617,39204537600,535901634560
2015-07-23,4158.932,4262.062,4250.805,4148.8240000000005,35447174400,483972218880
2015-07-22,4148.56,4187.431,4157.16,4094.712,31894598400,441832505344
2015-07-21,4109.7609999999995,4201.482,4166.005999999999,4081.704,31837494400,431695855616
2015-07-20,4157.06,4221.693,4160.612,4106.389,35267347200,483493904384
2015-07-17,4023.757,4190.186,4151.496,4000.2309999999998,33110713600,435597115392
2015-07-16,3949.639,4067.022,3997.3559999999998,3856.321,33053136000,410050887680
2015-07-15,4068.88,4114.2429999999995,3966.759,3899.508,42195635200,514064547840
2015-07-14,4178.63,4258.513,4112.149,4062.5,45442201600,597521268736
2015-07-13,4132.231,4278.161,4211.812,4072.43,50209219200,659251724288
2015-07-10,3916.272,4179.111,4106.556,3887.551,50070179200,629079539712
2015-07-09,3621.68,3930.264,3897.6259999999997,3537.8259999999996,50387062400,564744028160
2015-07-08,3651.06,3762.6220000000003,3663.038,3612.2540000000004,58146707200,640122421248
2015-07-07,3877.8540000000003,3960.636,3928.0029999999997,3743.6240000000003,67938502400,795962638336
2015-07-06,4218.266,4218.266,3998.5370000000003,3832.468,64809452800,779558060032
2015-07-03,4017.202,4164.629,3885.917,3785.902,42930086400,538216857600
2015-07-02,4287.734,4312.19,4107.996,4000.0609999999997,45706220800,593506664448
2015-07-01,4408.984,4526.127,4253.021,4235.696,43172140800,623330590720
2015-06-30,4161.067,4475.767,4472.998,4016.013,52704528000,716045811712
2015-06-29,4446.842000000001,4451.166,4191.549,4000.926,52566249600,704014516224
2015-06-26,4573.872,4650.186,4336.195,4278.675,44663977600,612959453184
2015-06-25,4906.242,4919.263,4706.516,4667.224,44613596800,640246415360
2015-06-24,4811.595,4883.732,4880.126,4744.306,43463872000,615374061568
2015-06-23,4641.425,4786.955,4786.090999999999,4455.33,36508793600,536984125440
2015-06-19,4847.057,4910.45,4637.052,4634.691,35810473600,519609581568
2015-06-18,5107.695,5121.218,4930.549,4926.429,36439580800,555646779392
2015-06-17,5072.306,5158.367,5138.831,4949.293,39712419200,589868367872
2015-06-16,5165.025,5204.303,5064.821,5015.265,41167564800,651522539520
2015-06-15,5354.014,5362.451999999999,5221.167,5207.308,47574569600,766237736960
2015-06-12,5329.278,5351.648,5335.115,5283.085999999999,43013139200,694213148672
2015-06-11,5305.141,5329.295,5306.59,5248.1630000000005,39233875200,660584857600
2015-06-10,5254.304,5374.83,5309.111999999999,5209.68,44216566400,711509278720
2015-06-09,5379.47,5380.4259999999995,5317.460999999999,5251.2080000000005,57042726400,871431798784
2015-06-08,5259.408,5370.609,5353.751,5202.595,63731321600,949498019840
2015-06-05,5254.905,5288.34,5230.552,5104.178,54596121600,855224418304
2015-06-04,5156.012,5194.233,5181.416,4863.465,48276726400,735170658304
2015-06-03,5176.597,5186.967000000001,5143.59,5059.495,41425827200,672056541184
2015-06-02,5091.272,5162.556,5161.87,5047.081,41297318400,658452840448
2015-06-01,4862.755999999999,5079.319,5076.179,4835.774,41750374400,637843668992
2015-05-29,4839.53,4924.303,4840.829000000001,4665.521,42787884800,636008136704
2015-05-28,5174.101,5213.183,4834.0070000000005,4831.329000000001,57182905600,873207365632
2015-05-27,5216.17,5226.844,5181.434,5126.861,47079872000,777826336768
2015-05-26,5140.798,5199.295,5198.918,5063.146,48794934400,802295840768
2015-05-25,4949.11,5099.839,5099.495,4949.11,46573657600,757085831168
2015-05-22,4895.925,4951.991,4951.335,4870.598,45584672000,719129935872
2015-05-21,4768.689,4841.615,4840.976,4746.029,30505452800,505346097152
2015-05-20,4751.572,4843.1,4754.919,4745.21,36318073600,589956251648
2015-05-19,4577.637,4740.005,4731.222,4577.637,31478595200,524232163328
2015-05-18,4582.058,4623.383,4575.14,4565.061,26918048000,434083135488
2015-05-15,4690.755,4690.755,4617.47,4592.05,32843116800,506695024640
2015-05-14,4717.955,4735.284000000001,4700.778,4670.168,33772515200,513219657728
2015-05-13,4746.713,4758.002,4718.436,4678.845,37073043200,590479818752
2015-05-12,4692.122,4748.004,4747.420999999999,4660.016,37705388800,607123275776
2015-05-11,4582.090999999999,4690.954000000001,4690.532,4535.149,37383843200,583260438528
2015-05-08,4515.554,4559.058,4558.404,4445.592000000001,30240796800,452090691584
2015-05-07,4520.818,4546.338,4470.089,4467.459,29775920000,427189960704
2015-05-06,4626.231,4700.909000000001,4553.327,4511.7609999999995,37607369600,586033987584
2015-05-05,4785.192,4785.192,4596.837,4572.983,46041961600,660020199424
2015-05-04,4757.637,4795.915,4787.741,4699.398,37784384000,565453389824
2015-04-30,4788.412,4818.725,4749.8859999999995,4749.485,39972745600,612511383552
2015-04-29,4722.903,4797.927,4774.326,4695.793,39505699200,601676382208
2015-04-28,4811.319,4839.0779999999995,4741.861,4703.567,60863852800,860349857792
2015-04-27,4753.871,4810.485,4807.592000000001,4735.31,51307654400,765910384640
2015-04-24,4682.626,4730.43,4702.641,4618.318,48015292800,721273094144
2015-04-23,4764.481,4782.044,4740.892,4693.967000000001,49743094400,752258252800
2015-04-22,4637.055,4740.933,4739.814,4632.589,51621379200,769924792320
2015-04-21,4520.460999999999,4620.058,4619.164000000001,4504.558,49031497600,685365002240
2015-04-20,4615.034000000001,4671.168,4521.919,4492.6,68643910400,939264901120
2015-04-17,4578.679,4630.27,4596.1359999999995,4553.904,55280268800,733953589248
2015-04-16,4355.491,4513.765,4513.545999999999,4335.63,42260374400,564722860032
2015-04-15,4439.314,4475.997,4380.513,4379.609,47215414400,596822851584
2015-04-14,4432.126,4474.353,4438.184,4385.907999999999,43443212800,602127466496
2015-04-13,4394.0470000000005,4432.024,4421.073,4361.589,43415302400,598518136832
2015-04-10,4249.383,4351.687,4344.416,4231.196,34819017600,509354278912
2015-04-09,4316.958,4332.166,4262.138,4212.611,43969990400,650419175424
2015-04-08,4277.45,4304.78,4295.803,4204.826,45867670400,658308071424
2015-04-07,4213.894,4260.471,4260.044,4197.019,41536265600,564646313984
2015-04-03,4104.6720000000005,4170.558,4170.538,4092.383,32130377600,466965594112
2015-04-02,4149.946,4156.842000000001,4124.776,4068.6490000000003,33907049600,476617834496
2015-04-01,4057.5009999999997,4139.499,4123.895,4046.9390000000003,32951286400,466596888576
2015-03-31,4138.885,4166.018,4051.204,4037.7709999999997,43606563200,598121709568
2015-03-30,3999.0240000000003,4101.651,4088.178,3999.0240000000003,42829702400,546211069952
2015-03-27,3957.542,3993.032,3971.697,3932.87,29875606400,393132343296
2015-03-26,3921.745,3991.9970000000003,3949.9990000000003,3892.8779999999997,34675632000,468538490880
2015-03-25,3961.578,3980.716,3940.4120000000003,3913.988,37996886400,501733883904
2015-03-24,3980.066,3989.8579999999997,3973.046,3883.782,46858131200,591066824704
2015-03-23,3923.083,3972.296,3972.0609999999997,3922.21,39111993600,519760216064
2015-03-20,3852.492,3916.863,3892.574,3832.4159999999997,40181753600,544468369408
2015-03-19,3851.2490000000003,3859.1259999999997,3839.739,3809.7059999999997,39154761600,463212806144
2015-03-18,3769.086,3846.055,3846.055,3763.848,41519001600,484465541120
2015-03-17,3733.961,3762.575,3757.1220000000003,3716.809,37162566400,455003832320
2015-03-16,3641.7729999999997,3705.739,3705.671,3621.119,27543830400,358497583104
2015-03-13,3604.671,3641.3920000000003,3617.657,3594.742,24686476800,297298526208
2015-03-12,3557.6859999999997,3603.341,3592.844,3536.534,26566462400,322141257728
2015-03-11,3524.575,3568.9159999999997,3524.653,3512.218,18894782400,235772755968
2015-03-10,3523.64,3551.205,3520.611,3511.985,19426766400,245366620160
2015-03-09,3449.696,3546.705,3537.75,3417.486,23394041600,277860483072
2015-03-06,3501.184,3516.243,3478.52,3472.3920000000003,18151804800,233468248064
2015-03-05,3513.2490000000003,3517.083,3496.344,3467.676,21750880000,279030595584
2015-03-04,3514.667,3540.9120000000003,3530.822,3497.172,19966398400,257468792832
2015-03-03,3579.315,3579.315,3507.9,3504.2009999999996,26186649600,335700131840
2015-03-02,3603.452,3608.691,3601.265,3566.527,24817612800,325164892160
2015-02-27,3565.2329999999997,3594.813,3572.843,3560.455,22278643200,271861940224
2015-02-26,3473.7129999999997,3569.33,3566.295,3456.8709999999996,22932843200,279809064960
2015-02-25,3529.55,3529.55,3478.7290000000003,3463.955,16553934400,211739066368
2015-02-17,3511.5440000000003,3536.82,3522.322,3511.093,16532832000,214457270272
2015-02-16,3473.289,3504.475,3499.4829999999997,3466.607,16564134400,222799724544
2015-02-13,3458.827,3509.505,3469.828,3452.079,20108996800,247076159488
2015-02-12,3435.361,3453.5820000000003,3442.8740000000003,3405.627,15608169600,191285870592
2015-02-11,3415.9770000000003,3445.655,3434.1240000000003,3412.136,14461377600,185979224064
2015-02-10,3345.077,3407.18,3406.9429999999998,3339.548,15930908800,199120683008
2015-02-09,3305.7340000000004,3376.526,3345.921,3298.597,17235382400,220766519296
2015-02-06,3352.33,3374.051,3312.42,3285.935,19266419200,221433184256
2015-02-05,3487.9509999999996,3487.9509999999996,3366.946,3366.862,25043060800,311523672064
2015-02-04,3446.1440000000002,3476.817,3401.768,3399.565,19130435200,244034289664
2015-02-03,3388.6020000000003,3441.7090000000003,3437.445,3360.717,19284609600,241100029952
2015-02-02,3360.1929999999998,3407.256,3353.96,3347.085,19518369600,224837763072
2015-01-30,3496.885,3514.217,3434.39,3431.9359999999997,19647915200,237420789760
2015-01-29,3474.915,3505.5820000000003,3481.798,3453.901,21161886400,251897921536
2015-01-28,3547.239,3583.312,3525.323,3512.393,21622020800,278749151232
2015-01-27,3614.038,3616.258,3574.9309999999996,3510.0170000000003,28766918400,357548261376
2015-01-26,3580.118,3611.617,3607.985,3559.3759999999997,23976620800,309585707008
2015-01-23,3582.0879999999997,3627.8059999999996,3571.732,3548.6259999999997,28017216000,361835560960
2015-01-22,3551.052,3576.756,3567.613,3520.053,26885360000,345026035712
2015-01-21,3420.491,3557.7940000000003,3548.885,3409.43,33792822400,425433694208
2015-01-20,3336.7929999999997,3419.204,3396.222,3325.6809999999996,29784323200,381917888512
2015-01-19,3414.013,3497.252,3355.155,3330.9809999999998,32950528000,366017544192
2015-01-16,3616.248,3662.158,3635.1459999999997,3601.258,28268160000,355568713728
2015-01-15,3501.719,3604.1209999999996,3604.1209999999996,3482.27,23781233600,303445344256
2015-01-14,3522.907,3547.242,3502.423,3471.56,19601251200,241285840896
2015-01-13,3506.4509999999996,3550.158,3514.04,3494.768,18715396800,250796670976
2015-01-12,3531.515,3560.527,3513.5759999999996,3461.322,26656716800,334257127424
2015-01-09,3547.574,3689.7529999999997,3546.723,3536.395,34998265600,430210580480
2015-01-08,3650.073,3659.945,3559.259,3552.1,29500304000,355831971840
2015-01-07,3620.9240000000004,3671.19,3643.79,3601.698,32019123200,398731706368
2015-01-06,3608.428,3683.2259999999997,3641.059,3587.2309999999998,42096217600,498529599488
2015-01-05,3566.0890000000004,3669.042,3641.5409999999997,3551.51,45119811200,519849803776
2014-12-31,3462.389,3542.34,3533.705,3452.498,34593475200,403710902272
2014-12-30,3450.8140000000003,3491.8259999999996,3457.554,3422.1740000000004,32823388800,394607788032
2014-12-29,3502.183,3524.28,3455.455,3405.836,42501504000,505004523520
2014-12-26,3343.64,3453.3379999999997,3445.8390000000004,3335.012,38461411200,438838427648
2014-12-25,3254.48,3335.7790000000005,3335.4190000000003,3226.322,30979955200,330128949248
2014-12-24,3332.1459999999997,3340.357,3230.385,3188.495,31744960000,339475791872
2014-12-23,3358.798,3431.7790000000005,3324.9240000000004,3316.913,36973609600,377227771904
2014-12-22,3396.2509999999997,3455.2070000000003,3394.4809999999998,3357.6609999999996,54980166400,537021087744
2014-12-19,3345.6290000000004,3397.183,3383.167,3280.9159999999997,41121158400,435516866560
2014-12-18,3359.09,3393.711,3345.927,3322.2290000000003,35597020800,416260456448
2014-12-17,3325.82,3368.1940000000004,3360.598,3275.736,44814076800,527748923392
2014-12-16,3221.3579999999997,3303.402,3303.402,3207.688,35812384000,425665724416
2014-12-15,3176.829,3226.2209999999995,3217.228,3143.297,29019382400,326668025856
2014-12-12,3182.923,3239.447,3193.2270000000003,3167.928,30106531200,337817436160
2014-12-11,3185.1609999999996,3254.4240000000004,3183.012,3158.4429999999998,36709168000,392944844800
2014-12-10,3120.212,3229.047,3221.546,3058.191,42501872000,477300097024
2014-12-09,3233.097,3387.827,3106.913,3074.5159999999996,63287456000,702150082560
2014-12-08,3108.272,3270.881,3252.881,3075.7,48446233600,515773693952
2014-12-05,3143.968,3195.798,3124.885,3011.9359999999997,52488124800,554362929152
2014-12-04,2975.403,3104.89,3104.3509999999997,2968.8759999999997,42681292800,433875550208
2014-12-03,2936.1240000000003,3028.225,2967.5490000000004,2912.2459999999996,46615667200,464857497600
2014-12-02,2807.3379999999997,2944.506,2923.94,2804.2929999999997,36146531200,341185200128
2014-12-01,2825.611,2855.3320000000003,2819.812,2808.653,36548742400,338833080320
2014-11-28,2753.925,2809.5429999999997,2808.8190000000004,2740.3740000000003,37532364800,330256023552
2014-11-27,2737.03,2754.49,2754.49,2718.704,26546473600,261164875776
2014-11-26,2695.263,2723.36,2723.018,2690.31,24396248000,239333900288
2014-11-25,2650.085,2686.063,2685.5609999999997,2643.843,22261169600,206879211520
2014-11-24,2614.16,2667.671,2649.258,2602.944,27983971200,264974909440
2014-11-21,2537.538,2585.362,2583.455,2530.032,15102814400,143750807552
2014-11-20,2528.78,2545.473,2537.099,2522.8360000000002,10614986400,98145542144
2014-11-19,2538.2329999999997,2550.5,2537.223,2531.3179999999998,12214697600,113031725056
2014-11-18,2565.2729999999997,2570.2110000000002,2541.416,2534.927,14294136000,124246646784
2014-11-17,2613.513,2614.0860000000002,2567.101,2565.9429999999998,15847809600,147724648448
2014-11-14,2569.2110000000002,2581.9320000000002,2581.093,2557.666,16504996800,145409933312
2014-11-13,2597.389,2607.519,2579.75,2567.4629999999997,21981561600,192985448448
2014-11-12,2545.403,2594.3179999999998,2594.3179999999998,2539.601,18468625600,157847388160
2014-11-11,2578.438,2602.373,2558.612,2532.572,32371164800,265840508928
2014-11-10,2529.83,2565.73,2565.73,2514.71,22659972800,187612561408
2014-11-07,2508.765,2541.549,2502.153,2489.419,20876091200,176868671488
2014-11-06,2505.167,2510.985,2506.067,2482.9829999999997,14965112000,118839205888
2014-11-05,2516.87,2519.399,2503.448,2499.228,19049185600,146130894848
2014-11-04,2511.036,2517.46,2513.172,2498.605,21824700800,155291877376
2014-11-03,2515.824,2524.172,2512.548,2502.06,20580123200,151406837760
2014-10-31,2473.501,2512.189,2508.325,2466.504,23917241600,181604614144
2014-10-30,2450.361,2474.376,2468.925,2443.759,18962635200,139157356544
2014-10-29,2423.813,2461.268,2451.384,2415.703,15858406400,134541721600
2014-10-28,2373.155,2416.766,2416.653,2373.155,10152305600,90529906688
2014-10-27,2377.542,2377.542,2368.8320000000003,2361.68,7386244800,65956478976
2014-10-24,2397.848,2404.993,2390.706,2385.725,7497487200,65601224704
2014-10-23,2415.44,2424.6620000000003,2395.936,2392.532,10349184000,86045450240
2014-10-22,2434.886,2447.467,2418.641,2417.562,8865619200,82251743232
2014-10-21,2453.406,2459.255,2433.391,2432.552,9624191200,86622199808
2014-10-20,2448.453,2456.621,2454.7110000000002,2441.896,9143540000,84843601920
2014-10-17,2443.222,2456.105,2441.732,2410.401,13275998400,112685629440
2014-10-16,2448.968,2480.3,2444.395,2441.822,15816660800,128340525056
2014-10-15,2444.538,2465.498,2463.874,2431.188,13580188800,114837291008
2014-10-14,2451.094,2467.904,2446.562,2436.3360000000002,12739370400,106356645888
2014-10-13,2457.4120000000003,2460.389,2454.946,2430.5460000000003,13159336000,112784482304
2014-10-10,2472.096,2482.136,2466.7889999999998,2457.6839999999997,14763430400,121924976640
2014-10-09,2480.197,2488.113,2481.955,2461.112,13792392000,120752627712
2014-10-08,2460.87,2478.383,2478.383,2445.268,12195360000,116500111360
2014-09-30,2452.166,2454.885,2450.988,2444.2039999999997,11580423200,101906554880
2014-09-29,2443.91,2453.665,2447.799,2435.611,12340172800,111463776256
2014-09-26,2430.808,2439.649,2437.201,2420.499,10029949600,87757381632
2014-09-25,2453.423,2462.6679999999997,2436.965,2429.587,13866188800,119612628992
2014-09-24,2391.419,2443.978,2441.864,2387.07,14271353600,120389935104
2014-09-23,2379.521,2402.482,2399.462,2379.521,8403334400,75463680000
2014-09-22,2419.326,2419.326,2378.92,2374.1079999999997,10224087200,88958058496
2014-09-19,2409.313,2430.149,2425.2110000000002,2402.313,10181357600,88221040640
2014-09-18,2396.379,2414.946,2408.6639999999998,2389.6220000000003,11592637600,92105334784
2014-09-17,2395.361,2405.371,2401.326,2379.091,12526902400,98039472128
2014-09-16,2440.339,2442.924,2388.765,2386.98,18674278400,147250167808
2014-09-15,2433.001,2439.254,2437.189,2418.959,12224716000,112507691008
2014-09-12,2418.752,2438.3579999999997,2438.3579999999997,2412.6220000000003,10916016800,96625762304
2014-09-11,2430.678,2461.473,2423.4539999999997,2417.269,13298258400,127203385344
2014-09-10,2435.593,2437.081,2432.433,2422.646,10917552000,97472684032
2014-09-09,2452.2270000000003,2454.893,2445.224,2437.078,11819434400,107795210240
2014-09-05,2433.174,2450.634,2449.259,2427.987,13355176000,123349319680
2014-09-04,2411.9339999999997,2427.297,2426.224,2404.0820000000003,11127229600,108294701056
2014-09-03,2389.694,2414.26,2408.8379999999997,2389.679,12973420800,123629191168
2014-09-02,2359.862,2387.655,2386.46,2349.949,11443673600,106925793280
2014-09-01,2340.925,2355.552,2355.317,2338.53,7732087200,73362243584
2014-08-29,2317.304,2338.774,2338.2870000000003,2313.262,6321142400,58359967744
2014-08-28,2328.0589999999997,2336.363,2311.278,2309.639,7049065600,66195968000
2014-08-27,2323.79,2336.737,2327.595,2322.885,6767622400,62448676864
2014-08-26,2339.6,2350.391,2324.092,2317.1839999999997,9384422400,83135029248
2014-08-25,2367.019,2367.606,2342.863,2338.455,9737372000,85182496768
2014-08-22,2352.3160000000003,2368.4570000000003,2365.364,2350.986,8982393600,85642461184
2014-08-21,2365.731,2367.46,2354.244,2333.299,10069020800,92192063488
2014-08-20,2371.649,2375.475,2366.14,2360.837,10128808800,91374804992
2014-08-19,2378.886,2379.474,2374.768,2358.965,11585001600,102742761472
2014-08-18,2366.272,2379.804,2374.562,2361.197,10450955200,90148913152
2014-08-15,2337.985,2366.902,2360.635,2333.123,9359254400,81888215040
2014-08-14,2357.198,2363.18,2335.945,2334.08,9796949600,84251435008
2014-08-13,2358.459,2370.513,2358.901,2335.694,11044779200,94185267200
2014-08-12,2361.17,2361.17,2357.052,2344.716,9182260800,82973769728
